time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2016-09-19T15:37:31.80Z,62.3989538,25.6682566,4150.345,33.15,-6.29,0.41,7.998,12.196,1.29,349.26040,2.18628,3,8
2016-09-19T15:37:32.00Z,62.3990141,25.6682320,4150.330,33.30,-6.26,0.41,8.011,12.244,1.26,349.34808,2.10349,3,8
2016-09-19T15:37:32.20Z,62.3990751,25.6682087,4150.350,33.50,-6.16,0.46,8.012,12.272,1.22,349.57891,1.99508,3,8
2016-09-19T15:37:32.40Z,62.3991368,25.6681842,4150.283,33.90,-6.10,0.43,7.985,12.267,1.14,349.79054,1.87417,3,8
2016-09-19T15:37:32.60Z,62.3991988,25.6681612,4150.125,34.20,-5.94,0.47,7.967,12.279,1.05,350.14495,1.75965,3,8
2016-09-19T15:37:32.80Z,62.3992606,25.6681370,4150.116,34.22,-6.14,0.49,7.953,12.296,1.03,349.83427,1.74990,3,8
2016-09-19T15:37:33.00Z,62.3993207,25.6681122,4149.812,34.06,-6.16,0.53,7.962,12.341,1.19,349.75280,1.88502,3,8
2016-09-19T15:37:33.20Z,62.3993804,25.6680876,4149.462,33.86,-6.18,0.63,7.988,12.410,1.27,349.65853,2.12813,3,8
2016-09-19T15:37:33.40Z,62.3994399,25.6680605,4149.119,33.66,-6.51,0.74,8.026,12.490,1.36,349.04725,2.30186,3,8
2016-09-19T15:37:33.60Z,62.3995011,25.6680316,4149.056,33.80,-7.00,0.78,8.070,12.568,1.48,348.29343,2.36159,3,8
2016-09-19T15:37:33.80Z,62.3995635,25.6679979,4148.502,34.44,-7.58,0.90,8.119,12.643,1.55,347.58551,2.34614,3,8
2016-09-19T15:37:34.00Z,62.3996240,25.6679633,4148.170,34.36,-7.99,0.80,8.175,12.721,1.60,346.90816,2.40001,3,8
2016-09-19T15:37:34.20Z,62.3996799,25.6679358,4147.029,33.86,-7.35,0.90,8.210,12.782,1.47,347.74867,2.31437,3,8
2016-09-19T15:37:34.40Z,62.3997386,25.6679066,4146.175,33.95,-7.13,0.88,8.241,12.844,1.38,348.13446,2.24637,3,8
2016-09-19T15:37:34.60Z,62.3997980,25.6678793,4145.259,34.16,-6.83,0.95,8.272,12.905,1.35,348.69585,2.21524,3,8
2016-09-19T15:37:34.80Z,62.3998589,25.6678511,4144.942,34.23,-6.88,0.86,8.317,12.980,1.37,348.63884,2.31712,3,8
2016-09-19T15:37:35.00Z,62.3999201,25.6678237,4144.523,34.34,-6.92,0.93,8.360,13.053,1.32,348.60459,2.39650,3,8
2016-09-19T15:37:35.20Z,62.3999816,25.6677994,4144.642,34.14,-6.84,0.89,8.392,13.114,1.29,348.66495,2.35313,3,8
2016-09-19T15:37:35.40Z,62.4000443,25.6677735,4144.717,34.33,-6.89,0.86,8.428,13.174,1.28,348.64491,2.36729,3,8
2016-09-19T15:37:35.60Z,62.4001084,25.6677505,4144.867,34.73,-6.65,0.79,8.463,13.232,1.26,349.15357,2.34168,3,8
2016-09-19T15:37:35.80Z,62.4001711,25.6677325,4144.838,34.76,-6.05,0.78,8.512,13.301,1.38,350.12333,2.46862,3,8
2016-09-19T15:37:36.00Z,62.4002333,25.6677171,4144.817,34.67,-5.47,0.81,8.563,13.366,1.40,351.03228,2.53064,3,8
2016-09-19T15:37:36.20Z,62.4002958,25.6676988,4144.710,34.72,-5.27,0.82,8.618,13.430,1.40,351.37286,2.60783,3,8
2016-09-19T15:37:36.40Z,62.4003585,25.6676764,4144.644,34.76,-5.45,0.79,8.665,13.491,1.41,351.08793,2.54780,3,8
2016-09-19T15:37:36.60Z,62.4004197,25.6676506,4144.146,34.73,-5.73,0.86,8.717,13.549,1.47,350.62893,2.54016,3,7
2016-09-19T15:37:36.80Z,62.4004802,25.6676240,4143.769,34.46,-6.05,0.90,8.775,13.601,1.49,350.04621,2.63259,3,7
2016-09-19T15:37:37.00Z,62.4005397,25.6675923,4143.104,34.26,-6.59,1.00,8.818,13.646,1.42,349.11588,2.60204,3,7
2016-09-19T15:37:37.20Z,62.4005981,25.6675571,4142.217,34.04,-7.16,1.13,8.859,13.689,1.39,348.11465,2.56912,3,7
2016-09-19T15:37:37.40Z,62.4006578,25.6675252,4141.651,33.98,-7.36,1.16,8.900,13.736,1.34,347.77404,2.56199,3,7
2016-09-19T15:37:37.60Z,62.4007195,25.6674957,4141.439,34.14,-7.37,1.11,8.963,13.805,1.38,347.81806,2.66234,3,6
2016-09-19T15:37:37.80Z,62.4007808,25.6674654,4141.155,34.19,-7.43,1.07,9.025,13.877,1.40,347.73947,2.66979,3,6
2016-09-19T15:37:38.00Z,62.4008421,25.6674368,4140.913,34.22,-7.36,1.05,9.101,13.956,1.48,347.86403,2.75269,3,6
2016-09-19T15:37:38.20Z,62.4009030,25.6674060,4140.195,34.51,-7.34,1.12,9.172,14.035,1.48,347.99422,2.75857,3,6
2016-09-19T15:37:38.40Z,62.4009648,25.6673714,4139.661,34.66,-7.66,1.18,9.230,14.109,1.46,347.53074,2.63076,3,6
2016-09-19T15:37:38.60Z,62.4010272,25.6673374,4139.152,34.89,-7.83,1.16,9.288,14.186,1.51,347.35234,2.55524,3,6
2016-09-19T15:37:38.80Z,62.4010883,25.6673063,4138.879,34.59,-7.91,1.18,9.346,14.270,1.49,347.12199,2.52308,3,6
2016-09-19T15:37:39.00Z,62.4011474,25.6672734,4138.430,34.08,-8.10,1.25,9.402,14.355,1.51,346.62985,2.51944,3,6
2016-09-19T15:37:39.20Z,62.4012040,25.6672391,4137.808,33.38,-8.32,1.30,9.461,14.440,1.46,345.99941,2.59493,3,6
2016-09-19T15:37:39.40Z,62.4012625,25.6672120,4137.475,33.19,-7.97,1.33,9.522,14.535,1.43,346.49863,2.64550,3,6
2016-09-19T15:37:39.60Z,62.4013238,25.6671831,4137.239,33.54,-7.87,1.34,9.589,14.632,1.48,346.80024,2.68284,3,7
2016-09-19T15:37:39.80Z,62.4013852,25.6671550,4136.949,33.83,-7.76,1.39,9.636,14.730,1.42,347.07436,2.60482,3,7
2016-09-19T15:37:40.00Z,62.4014466,25.6671271,4136.534,34.08,-7.66,1.48,9.681,14.830,1.39,347.33429,2.51303,3,7
2016-09-19T15:37:40.20Z,62.4015096,25.6670979,4136.411,34.39,-7.73,1.44,9.730,14.932,1.42,347.32509,2.41435,3,7
2016-09-19T15:37:40.40Z,62.4015720,25.6670669,4136.098,34.47,-7.94,1.53,9.765,15.025,1.39,347.03481,2.26963,3,7
2016-09-19T15:37:40.60Z,62.4016305,25.6670328,4135.457,33.87,-8.26,1.66,9.782,15.091,1.38,346.29124,2.14803,3,7
2016-09-19T15:37:40.80Z,62.4016893,25.6670034,4134.832,33.55,-8.19,1.80,9.732,15.111,1.31,346.28734,1.85950,3,7
2016-09-19T15:37:41.00Z,62.4017498,25.6669795,4134.363,33.63,-7.98,1.90,9.647,15.106,1.22,346.64489,1.56596,3,7
2016-09-19T15:37:41.20Z,62.4018113,25.6669553,4133.777,34.03,-7.69,2.05,9.546,15.065,1.04,347.26808,0.99761,3,7
2016-09-19T15:37:41.40Z,62.4018714,25.6669264,4132.665,34.32,-7.71,2.29,9.368,14.819,0.79,347.33556,0.84769,3,7
2016-09-19T15:37:41.60Z,62.4019312,25.6668981,4131.846,34.24,-7.50,2.27,9.242,14.628,0.80,347.64865,0.73355,3,7
2016-09-19T15:37:41.80Z,62.4019928,25.6668698,4131.379,34.39,-7.52,2.26,9.134,14.475,0.82,347.66151,0.72991,3,7
2016-09-19T15:37:42.00Z,62.4020510,25.6668348,4129.499,35.05,-7.95,2.40,9.106,14.442,1.09,347.22487,0.91974,3,7
2016-09-19T15:37:42.20Z,62.4021138,25.6668016,4128.845,35.22,-8.28,2.36,9.126,14.504,1.30,346.77559,1.59118,3,7
2016-09-19T15:37:42.40Z,62.4021760,25.6667681,4128.277,35.01,-8.48,2.31,9.164,14.579,1.48,346.38592,1.92029,3,7
2016-09-19T15:37:42.60Z,62.4022361,25.6667352,4127.759,34.37,-8.49,2.23,9.209,14.657,1.53,346.12983,2.15743,3,7
2016-09-19T15:37:42.80Z,62.4022944,25.6667073,4127.332,33.64,-7.91,2.13,9.242,14.722,1.37,346.76809,2.14236,3,7
2016-09-19T15:37:43.00Z,62.4023569,25.6666830,4127.160,33.86,-7.24,2.14,9.215,14.689,1.29,347.92256,1.98956,3,8
2016-09-19T15:37:43.20Z,62.4024186,25.6666527,4126.394,34.22,-7.35,2.26,9.126,14.540,1.18,347.87724,1.85311,3,8
2016-09-19T15:37:43.40Z,62.4024790,25.6666255,4125.460,34.29,-7.10,2.41,9.090,14.475,1.24,348.30263,1.89075,3,8
2016-09-19T15:37:43.60Z,62.4025422,25.6665992,4125.264,34.34,-7.03,2.42,9.066,14.433,1.22,348.42737,1.88481,3,8
2016-09-19T15:37:43.80Z,62.4026058,25.6665711,4125.286,34.24,-7.29,2.44,9.036,14.381,1.18,347.97632,1.86799,3,8
2016-09-19T15:37:44.00Z,62.4026677,25.6665405,4124.838,34.19,-7.68,2.55,9.015,14.352,1.18,347.34824,1.90009,3,8
2016-09-19T15:37:44.20Z,62.4027316,25.6665112,4124.507,34.64,-7.64,2.56,8.995,14.328,1.19,347.56879,1.89296,3,8
2016-09-19T15:37:44.40Z,62.4027946,25.6664799,4123.939,34.81,-7.82,2.59,8.948,14.248,1.18,347.34358,1.83389,3,8
2016-09-19T15:37:44.60Z,62.4028553,25.6664482,4123.065,34.67,-7.86,2.61,8.907,14.177,1.17,347.21957,1.84227,3,8
2016-09-19T15:37:44.80Z,62.4029130,25.6664143,4121.735,34.15,-8.17,2.77,8.854,14.091,1.12,346.54890,1.73381,3,8
2016-09-19T15:37:45.00Z,62.4029731,25.6663812,4120.901,33.97,-8.34,2.89,8.802,14.013,1.14,346.20428,1.58311,3,8
2016-09-19T15:37:45.20Z,62.4030336,25.6663486,4120.215,33.86,-8.43,2.97,8.760,13.946,1.20,346.02433,1.70719,3,8
2016-09-19T15:37:45.40Z,62.4030951,25.6663162,4119.426,34.22,-8.29,3.00,8.716,13.879,1.17,346.38510,1.71610,3,8
2016-09-19T15:37:45.60Z,62.4031545,25.6662800,4118.476,34.05,-8.46,2.99,8.666,13.808,1.10,346.04736,1.68063,3,8
2016-09-19T15:37:45.80Z,62.4032147,25.6662447,4117.628,34.08,-8.44,3.00,8.610,13.737,1.02,346.09703,1.60895,3,8
2016-09-19T15:37:46.00Z,62.4032755,25.6662086,4116.527,34.30,-8.70,3.16,8.555,13.679,0.93,345.76478,1.48428,3,8
2016-09-19T15:37:46.20Z,62.4033405,25.6661725,4115.895,35.07,-8.81,3.21,8.511,13.638,0.75,345.89165,1.38881,3,8
2016-09-19T15:37:46.40Z,62.4034049,25.6661328,4115.605,34.90,-9.22,3.04,8.455,13.577,0.72,345.20396,1.31757,3,8
2016-09-19T15:37:46.60Z,62.4034689,25.6660929,4115.402,34.92,-9.55,2.80,8.406,13.528,0.71,344.70970,1.25159,3,8
2016-09-19T15:37:46.80Z,62.4035327,25.6660548,4115.122,35.10,-9.72,2.68,8.349,13.452,0.84,344.51623,1.19043,3,8
2016-09-19T15:37:47.00Z,62.4035960,25.6660146,4114.662,35.06,-10.07,2.60,8.305,13.403,0.84,343.97467,1.22318,3,8
2016-09-19T15:37:47.20Z,62.4036585,25.6659735,4114.008,35.00,-10.30,2.61,8.262,13.361,0.78,343.61000,1.18448,3,8
2016-09-19T15:37:47.40Z,62.4037209,25.6659322,4113.284,34.94,-10.56,2.72,8.225,13.322,0.73,343.18752,1.17356,3,8
2016-09-19T15:37:47.60Z,62.4037864,25.6658919,4113.013,35.21,-10.46,2.70,8.195,13.303,0.70,343.45069,1.15627,3,8
2016-09-19T15:37:47.80Z,62.4038493,25.6658517,4112.392,35.12,-10.42,2.73,8.146,13.288,0.67,343.47060,1.33221,3,8
2016-09-19T15:37:48.00Z,62.4039126,25.6658128,4111.620,35.45,-10.43,2.78,8.105,13.278,0.66,343.60018,1.33654,3,8
2016-09-19T15:37:48.20Z,62.4039769,25.6657703,4110.850,35.71,-10.52,2.82,8.072,13.276,0.64,343.58116,1.25046,3,8
2016-09-19T15:37:48.40Z,62.4040417,25.6657342,4110.288,36.29,-10.22,2.83,8.044,13.284,0.67,344.27228,1.27510,3,8
